GeoFIPS,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
29065,"Dent, MO",19632,19591,20105,20552,21822,22995,24087,24796,26035,26979,26820,27843,28576,28720,29805,31349,32118,33025,34537,35874,39720,41741,42323,45052,46477
29067,"Douglas, MO",16955,17471,17187,17976,19203,19870,20303,20783,21474,21441,21647,22980,23698,24347,25886,26964,27567,29131,30308,32296,35647,38173,37828,38843,40515
29069,"Dunklin, MO",19898,20858,21059,23763,25074,24834,26099,26971,29310,29144,30056,32329,30202,32554,31638,31864,32235,33124,34584,36223,38711,44047,44231,47286,50914
29071,"Franklin, MO",25793,27338,28044,28282,29794,30924,32722,34064,35567,34113,34320,35334,36173,36919,37887,39696,40798,42670,43816,45953,49005,52438,53473,56740,59071
29073,"Gasconade, MO",22610,23503,23428,24065,26392,26570,28034,29392,30638,30552,30946,31807,32610,33415,34264,35579,36020,37913,38791,40668,43897,46474,47193,50444,52392
29075,"Gentry, MO",22160,22958,22276,23531,25898,27102,28596,31086,32860,35198,34853,37057,37092,39726,41848,37977,37905,40374,42082,45825,49316,50982,48815,53063,54580
29077,"Greene, MO",25961,28209,29058,30481,31599,32631,33426,34211,35682,34152,34413,35169,36410,36104,37282,39348,39785,41628,43031,44825,47912,51452,52534,55372,58023
29079,"Grundy, MO",21137,22228,22572,22364,24393,24195,25472,27157,28849,29933,29884,30925,30579,31455,32762,31660,32273,33224,33250,34841,38795,41337,41142,44475,45161
29081,"Harrison, MO",20699,23089,23460,23994,27428,27700,28063,28535,29745,30890,31762,33662,31991,34375,34827,31907,33227,34238,35033,37198,41401,44013,44357,46833,46803
29083,"Henry, MO",22164,23591,23874,25465,26784,27747,28875,30648,32732,33549,33095,33177,34085,35779,37434,38526,38745,40472,40818,41637,45317,48761,49801,52809,55500
29085,"Hickory, MO",16744,17407,17567,17782,19088,18978,19650,20003,21046,21488,21954,22532,24593,25637,26757,29376,28761,30952,32464,33306,37227,39646,39707,42696,44968
29087,"Holt, MO",24679,27692,27627,27683,29441,29698,33764,36099,38633,37936,32086,36809,39862,46917,44044,38745,44374,45456,43681,49724,56859,58231,62460,65948,64008
29089,"Howard, MO",22411,23768,24072,24216,27437,27042,28022,30762,30511,30738,31026,32584,32423,34713,35602,34664,36974,37448,37953,40561,43988,48334,49728,52890,54398
29091,"Howell, MO",18803,20391,20732,21738,23447,24215,25609,25708,26515,26217,27062,27870,28511,28950,30433,31490,31399,32512,34014,35465,38419,40588,41224,44236,45995
29093,"Iron, MO",19083,19585,20179,20927,21750,22583,23390,25124,27065,25813,26186,27536,28519,28984,30550,32706,31878,32856,34300,35359,38398,41178,41775,44826,47085
29095,"Jackson, MO",29956,29149,29409,29869,30852,31926,33672,35300,36823,36476,36834,38770,38901,39128,40213,42105,42764,43881,45306,46208,49485,52656,54148,57870,60129
29097,"Jasper, MO",23449,24878,25337,25970,27103,26795,27837,28809,30395,30339,30402,32773,34596,33654,34719,36206,37115,37906,40073,39452,41172,43761,44934,47425,49427
29099,"Jefferson, MO",24801,25821,26614,27478,28225,29446,31068,32296,34328,33678,33167,34459,35377,36052,37270,38558,39612,40661,41985,43868,46287,50019,51770,54725,56907
29101,"Johnson, MO",20490,21307,22479,23201,24357,25017,25962,27032,28518,28276,29177,30200,30610,31060,32206,33627,34293,35477,36641,37349,39874,46886,44308,46611,48420
29103,"Knox, MO",20709,22678,21043,23289,27265,24329,26257,28284,30479,31881,29525,28239,32700,35161,35363,30230,31534,32999,33757,37756,41819,44259,45427,50066,48985
29105,"Laclede, MO",20046,21076,21876,23038,24576,24981,24656,25535,26166,26475,27164,28585,29401,29718,30946,31932,32179,34395,35490,35985,39116,42797,45246,47941,49529
29107,"Lafayette, MO",24703,25830,25323,25776,28576,28478,29166,31229,32961,32642,32520,33979,34282,36134,36710,36992,39386,40414,41413,42703,45999,49884,51664,54207,55390
29109,"Lawrence, MO",18823,20739,20749,21158,22293,22768,23482,24558,25812,25733,26638,27410,28451,29836,31395,32440,31862,33027,34088,34906,37118,40244,40725,42231,44004
29111,"Lewis, MO",18825,19385,19144,20916,23555,22799,23670,25688,27748,28144,27920,29476,30465,32967,32330,30201,29999,32332,33664,35117,38529,41382,42882,45101,46049
29113,"Lincoln, MO",22689,23487,24011,25233,26721,27715,28999,29926,31562,30926,31152,31592,32719,33325,34602,36162,37824,39283,40196,42361,44426,48676,49727,52323,54071
29115,"Linn, MO",21601,22315,22102,23344,25566,26120,27878,28941,30632,32149,31560,33128,33869,34450,35638,35621,35786,36833,37963,39496,43161,45856,45835,49844,50769
29117,"Livingston, MO",24562,24555,23815,23752,26407,25767,26371,27837,29138,29996,30050,32173,32935,34931,35401,35186,35717,36693,37194,39308,45725,48248,48922,51269,51635
29119,"McDonald, MO",18168,20213,19895,19913,21457,21583,21007,21316,22790,22038,22730,23211,23533,25194,26931,27961,26971,27850,28366,29005,31693,35470,38539,38574,41951
29121,"Macon, MO",21707,22895,23345,23483,25943,25982,27789,31133,33667,33637,31534,33822,33040,34781,35795,38167,40259,40196,40457,40928,44709,48240,52737,52000,52966
29123,"Madison, MO",17775,19343,20082,21150,22716,23830,24565,25486,27423,28057,28349,29735,30532,31754,32550,33399,33130,33492,34213,35903,39485,41099,42112,45133,46657
29125,"Maries, MO",19830,20662,20705,21507,22499,22808,23042,24470,25442,26169,26607,27833,28323,29920,30616,31424,31672,32372,33325,35964,39007,41499,41645,44794,47162
29127,"Marion, MO",22809,23804,24164,24908,26590,26764,28550,30310,32066,32667,33103,34474,35456,35933,36001,36222,37266,38420,39710,40935,44664,48078,49429,52659,54254
29129,"Mercer, MO",19514,18991,17214,18899,22599,23306,23829,24671,26545,27015,27639,28375,30355,31488,35731,28510,29676,31064,30891,32398,37282,39950,38457,42803,44616
29131,"Miller, MO",19015,20100,20175,21433,22410,22940,23304,24168,25557,25731,26805,28434,29924,30674,32643,33928,33888,34740,36416,37556,41165,43979,43750,47381,49799
29133,"Mississippi, MO",19189,20195,19745,22646,23569,22288,23127,24385,27433,26926,25632,27074,28308,30752,29771,27270,30246,30025,29991,32042,38069,41722,42421,43475,42983
29135,"Moniteau, MO",20867,21710,20845,21874,25038,24982,25733,27510,29633,28931,29960,29983,31126,30752,33465,34185,33450,34784,35560,38392,44196,45816,49210,51328,54284
29137,"Monroe, MO",22012,22228,21663,22751,26520,24550,27095,29210,31485,32313,33528,34641,33366,38055,37027,36342,38949,38812,38715,41119,44052,48314,49606,56061,54457
29139,"Montgomery, MO",22467,23241,23112,24067,25948,25182,26800,26977,28721,28204,30549,30541,31947,33484,34505,35325,37058,38814,39382,41791,45744,49856,50961,55662,56036
29141,"Morgan, MO",19039,21144,21910,22828,26441,26072,26646,27022,30333,30988,29952,32645,36293,34312,37017,38497,37919,39196,40213,40863,44846,46924,48093,50215,50957
29143,"New Madrid, MO",21008,21825,21690,24348,25013,25099,26181,27653,29620,28198,28786,31999,29204,34994,33618,30397,32793,33254,33543,37258,42271,49665,51905,52395,54259
29145,"Newton, MO",22454,23437,23401,23600,25488,26749,27614,28582,30996,30519,31402,33181,33902,34035,35065,36167,36066,37205,38178,39328,41787,45279,46883,48420,50200
29147,"Nodaway, MO",19859,20468,20148,21336,23763,23640,23655,25273,25995,27629,26568,27522,27516,29407,28856,27678,28907,29828,31226,33196,38225,40234,41801,44220,45161
29149,"Oregon, MO",16015,17510,17804,18378,19722,20538,20891,20783,21653,22099,22827,24616,26233,27055,28971,29610,29956,31840,34021,36412,40309,43571,43646,47065,48844
29151,"Osage, MO",23893,25118,25124,25688,28906,30937,30533,31616,33750,33156,34125,35437,34728,37451,41058,43079,41767,42634,44152,45562,48552,52616,53535,56775,59475
29153,"Ozark, MO",16479,18738,19426,19543,20592,20679,20581,21168,21957,22350,23791,25667,24009,26842,28396,28621,29403,29996,32288,33261,37363,40126,40581,42648,43798
29155,"Pemiscot, MO",19887,20860,21335,23411,23807,24263,25685,26770,29850,28835,28900,31971,30705,33466,32552,29549,31886,32028,33884,35979,40140,46589,47086,50448,53894
29157,"Perry, MO",22191,23246,23544,24464,25997,26440,27206,28237,29065,29407,30987,31843,34163,35000,36160,37177,37955,39906,41200,42169,45840,48621,49658,53317,55392
29159,"Pettis, MO",23380,23849,24237,24949,26212,26107,26490,28024,30151,30481,31219,32335,32205,33242,34255,35165,35316,35822,36454,37544,40494,43862,45366,47450,48930
29161,"Phelps, MO",22369,23461,24051,24811,26292,26402,26941,27418,28233,28962,29688,31222,31792,32490,33288,35017,35935,36857,38595,39189,42305,44127,44660,47434,49505
29163,"Pike, MO",19423,19653,19756,20644,22559,21786,23277,24248,26752,26290,27786,28635,28917,30222,31046,31126,32207,32724,33032,36748,39693,41514,42068,44692,45370
29165,"Platte, MO",33558,35785,35970,36086,37843,38375,40729,42896,46419,45874,45752,46996,48806,49114,51372,54042,54641,55981,56720,58079,60819,66352,68613,72430,75607
29167,"Polk, MO",17942,19268,19564,20040,21807,22987,23523,23931,25409,25081,25414,26634,28228,28966,30978,31634,31767,33234,34624,36041,38536,41836,43282,45382,47173
29169,"Pulaski, MO",24170,22942,24904,27186,28543,31170,33967,36073,39462,40287,39468,41255,39762,38515,37158,37712,37288,38396,38989,41021,43889,45379,44520,47787,50340
29171,"Putnam, MO",17392,17982,17277,18550,22115,21722,22702,24145,25905,26692,26828,29624,29741,32869,37776,33177,31570,32743,34260,36792,40498,43970,43490,49212,50694
29173,"Ralls, MO",23242,25317,24209,25839,30049,26950,29544,31132,32824,33063,33770,34720,34640,36051,35248,35359,36627,37313,37789,39772,44481,47237,47993,51925,51680
29175,"Randolph, MO",20529,21334,22558,23788,26760,27481,29179,28872,29153,29123,29714,30803,33110,33800,34754,35007,36280,37465,38164,38729,44129,48384,51557,54385,56731
29177,"Ray, MO",23868,24437,24563,24972,27635,28020,28525,30355,31745,31348,31846,33242,33865,35088,36576,38324,39730,40501,41262,42517,45241,48228,49062,51852,53809
29179,"Reynolds, MO",18552,19754,19914,19858,21125,21829,21608,22023,22789,24254,25352,27226,29692,29346,30158,31567,31249,32446,34027,35101,38386,41743,40471,42580,43576
29181,"Ripley, MO",16605,18153,19018,20046,21686,22432,22717,23401,24975,26122,26716,28119,29035,29993,30685,32367,32898,34464,35777,38086,42402,45371,45378,48032,50061
29183,"St. Charles, MO",30058,30826,31585,32746,34348,35760,38504,39435,41801,40160,40647,42695,44790,45606,46544,48417,49730,51078,53212,55296,58068,62849,64724,68985,71954
29185,"St. Clair, MO",17707,19582,19418,20272,22015,21764,22204,22689,24577,25310,25628,25863,26985,26967,28550,28180,28404,28955,29799,31284,34266,37364,37298,41139,40999
29186,"Ste. Genevieve, MO",22595,23341,23315,23996,25058,25697,27101,28965,31892,31767,31900,32981,35163,33053,34777,35222,35076,36781,39739,40815,44075,47276,47458,51169,54731
29187,"St. Francois, MO",20491,21078,21893,22863,23170,23378,24302,25471,26963,27122,27266,27951,28932,29124,30191,30950,31474,32343,33735,35044,38187,41478,42482,45638,47116
29189,"St. Louis, MO",40842,41409,42354,43739,45233,47273,50140,52100,54183,51067,53783,55064,60305,57450,60006,61583,64786,64835,69893,71946,78956,89911,93142,100798,104775
29195,"Saline, MO",23526,24170,24368,25396,27794,27284,28741,30104,32552,33019,32753,36815,35101,37991,37808,35215,36099,36155,35286,37435,41844,45325,48459,51323,51364
29197,"Schuyler, MO",18437,20970,20279,21456,21103,21058,21662,22726,24121,25363,26252,28754,27104,30672,31314,29325,29473,31371,32313,32847,37553,40649,41537,45521,47087
29199,"Scotland, MO",20456,20076,20250,22047,25246,24292,25820,28157,28903,30628,29611,31588,33679,36617,37932,31741,31470,32820,33174,36599,41865,47935,51388,55249,54845
29201,"Scott, MO",22777,23472,24168,25132,27657,27469,30324,31305,35768,32266,32954,34538,36228,36758,37724,36918,37817,38683,39812,41007,44708,49096,50224,53096,54217
29203,"Shannon, MO",16459,16881,17272,18034,19425,19776,19655,19275,19658,20831,21991,23684,25846,27524,28233,29330,30571,31583,33806,34982,39213,41567,40361,43684,45728
29205,"Shelby, MO",24269,23877,22049,24203,28069,24889,27679,30362,32293,33748,33676,36121,34891,38559,38302,34777,34937,36815,36531,38901,43803,49279,49852,53775,53410
29207,"Stoddard, MO",20661,21848,21947,24633,26387,27091,27881,29225,32316,30894,31454,35090,33619,36500,34808,34531,36200,36032,34805,37468,40200,45955,47260,48226,49889
29209,"Stone, MO",22626,21980,22075,22336,23544,24429,25210,26369,27385,27523,27423,27949,29456,31229,33638,34968,36757,38051,39696,41200,43788,47493,48675,52177,55320
29211,"Sullivan, MO",20448,19990,19021,19614,23029,25086,26278,28883,32052,32521,32838,35187,34819,37813,42264,34788,34696,36223,36676,39750,46007,46527,45030,51929,52864
29213,"Taney, MO",23287,23729,23644,24253,25041,25448,26625,28076,28251,28587,29599,30614,31438,31809,32967,33635,34541,34539,35807,37494,39819,44760,45663,49176,51959
29215,"Texas, MO",16783,18094,17895,18740,19744,20262,19969,20798,22025,22338,22807,24198,24880,25316,26229,26315,26060,27593,28535,30376,34556,36914,36817,39085,41160
29217,"Vernon, MO",21600,22006,21776,22859,24342,24251,24264,25463,28066,28471,29528,31012,32705,34711,36093,33795,33472,34820,34953,36110,40236,43204,44498,47876,48003
29219,"Warren, MO",23916,24579,24595,25147,27045,28086,29804,30956,32767,31559,31827,33246,34179,34992,35708,37475,39101,40188,42242,44490,46364,50234,51198,54295,56344
29221,"Washington, MO",16746,17334,17805,18284,19290,20050,20621,21755,22999,23360,23783,24979,26016,26194,26852,28399,28328,29258,30630,31947,34915,37641,37930,40396,42203
29223,"Wayne, MO",16662,17537,18113,18156,20349,20991,21431,22201,23847,24322,24399,25642,26271,26968,27531,29719,31157,31584,32947,35287,39431,42046,42075,45912,48370
29225,"Webster, MO",18307,19675,20078,20925,22764,23493,24620,25174,26369,26186,27100,28041,28966,29058,30656,30511,30931,31649,32675,34406,37297,41568,41862,44137,46598
29227,"Worth, MO",18970,20726,20414,21816,24842,24391,24486,24275,27409,30064,30593,31096,32973,35392,38230,34164,32918,32705,33381,37375,42184,42640,42741,48763,49216
29229,"Wright, MO",17032,18503,18333,18723,19804,20310,20615,21037,22144,22938,24458,26180,27481,28694,30203,30157,30077,30884,32058,32781,36199,39122,38778,40518,42813
29510,"St. Louis (Independent City), MO",25517,26437,27212,27458,28586,29217,31245,32636,35381,34702,35250,37157,37622,38889,38997,40817,41586,42978,45142,48128,51312,55078,59103,63640,66606
30001,"Beaverhead, MT",20985,22721,22839,24414,26018,27175,26767,29508,31230,31165,32085,35228,36372,37633,40509,42984,42553,42722,45027,48210,52986,58385,58781,60782,62086
30003,"Big Horn, MT",16290,16977,16849,19248,20360,21922,21222,22972,24499,23929,24576,25838,26226,25776,26254,27444,28126,28440,29616,31375,35785,36597,38252,39028,39918
30005,"Blaine, MT",16187,16907,15671,17516,20257,21330,19995,23036,24720,25607,26606,27813,27141,29006,27391,28089,26886,27531,28201,28807,32726,33896,38108,39071,37554
30007,"Broadwater, MT",19463,19789,20139,21356,23435,24258,24581,27734,33201,31253,31022,33110,31905,36083,36245,36448,37726,38408,40367,43859,47038,51025,52237,55626,57021
30009,"Carbon, MT",23513,24907,24905,26614,30504,31682,32617,33571,34841,33018,35201,38566,41888,41934,45364,47213,47878,49291,52501,55139,58323,64991,64832,69251,71349
30011,"Carter, MT",19189,22507,17528,21678,23512,27197,22141,29259,32746,27366,28814,32755,44611,44456,48477,47891,41559,35029,35735,35341,41780,40323,45694,45821,53344
30013,"Cascade, MT",24512,25591,26829,28044,29519,30794,33291,34856,36276,36725,38443,39305,40046,39188,40668,41792,42445,43977,45746,46852,50405,55094,57467,60281,63865
30015,"Chouteau, MT",19185,18611,20294,23381,24391,24656,23863,27708,32595,26947,29825,34244,34573,36259,31226,31949,30984,28802,36810,39095,45980,40174,56331,58059,51888
30017,"Custer, MT",21840,23557,23458,25935,26653,27754,29591,31804,33141,31663,35174,35861,38080,38928,40151,40840,39602,40970,42317,44677,47890,50371,53904,54808,58945
30019,"Daniels, MT",27421,26360,26595,27406,30988,30543,26130,36556,32238,37686,50667,42852,60654,55487,46800,46255,43528,47676,47491,48930,57301,59092,64957,60502,61349
30021,"Dawson, MT",20306,22212,22207,24016,23894,25920,27220,30040,33563,32044,34332,37240,41288,41144,44158,40838,38790,41865,45193,44577,46403,48854,51407,52932,55246
30023,"Deer Lodge, MT",20177,20663,21182,22814,23547,24090,25683,27278,28745,29241,30582,31453,32315,32675,34058,34906,35904,37070,37917,40155,43548,47191,48686,51695,53613
30025,"Fallon, MT",20763,24470,23046,25809,27287,33251,33592,37399,41405,41466,44598,47380,54965,54018,53586,49933,44197,45162,45623,46310,48427,50300,51584,55580,58363
30027,"Fergus, MT",21042,22779,22478,24239,25812,27350,28089,31808,33399,31696,33720,35263,37362,37151,36966,37429,38018,37886,40493,43847,45622,49148,53797,55542,56801
30029,"Flathead, MT",23990,25698,26176,27096,29105,30966,33809,35102,35499,33180,35491,36318,38669,39021,40872,43294,44658,46438,48113,50614,55536,62038,65526,69824,73843
30031,"Gallatin, MT",25246,23957,24550,27665,31697,34241,36978,38454,38433,36107,38038,40331,43096,43528,46470,48410,49202,52176,55019,59028,63954,75994,82724,89821,94573
30033,"Garfield, MT",18829,23257,19781,24513,24045,28296,22727,26172,27813,23987,30029,32836,35293,35200,34615,36972,32247,32189,36191,34870,42146,37574,51024,49833,45475
30035,"Glacier, MT",16486,17911,18452,19896,22589,24193,25780,26130,28672,28830,29569,30685,31091,30619,30659,30892,32039,31752,34097,37170,41132,41698,46291,49283,49371
30037,"Golden Valley, MT",18030,21065,18491,22127,23613,27021,27890,32215,40906,33142,36519,42804,46397,45639,47145,53739,49217,45485,48675,49825,56259,66875,55235,58882,59238
30039,"Granite, MT",19070,19601,20444,21988,22733,24115,25275,27330,30491,30151,32091,35067,38250,38350,38569,41092,40633,42128,43277,45885,51368,60857,52121,55090,58258
30041,"Hill, MT",22331,23216,24524,27914,29302,30737,31322,33156,35166,33953,35511,39452,40065,39326,38882,41400,40723,41906,45102,45677,49292,51856,54697,57151,57147
30043,"Jefferson, MT",24757,25057,25783,27227,28348,29809,31790,33951,36533,35653,38240,41095,42305,42179,43735,44801,45462,47600,48137,50793,53931,59338,60487,64809,68296
